"","database_identifier","chemical_formula","smiles","inchi","metabolite_identification","mass_to_charge","fragmentation","modifications","charge","retention_time","taxid","species","database","database_version","reliability","uri","search_engine","search_engine_score","smallmolecule_abundance_sub","smallmolecule_abundance_stdev_sub","smallmolecule_abundance_std_error_sub"
"508","unknown",NA,NA,NA,"L_1482_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","unknown",NA,NA,NA,"L_1168_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","unknown",NA,NA,NA,"L_584_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","unknown",NA,NA,NA,"L_859_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","unknown",NA,NA,NA,"L_1318_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","unknown",NA,NA,NA,"L_824_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","unknown",NA,NA,NA,"L_1475_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","unknown",NA,NA,NA,"L_601_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","unknown",NA,NA,NA,"L_516_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","unknown",NA,NA,NA,"L_711_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","unknown",NA,NA,NA,"L_2018_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","unknown",NA,NA,NA,"L_519_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","unknown",NA,NA,NA,"L_504_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","unknown",NA,NA,NA,"L_580_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","unknown",NA,NA,NA,"L_3217_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","unknown",NA,NA,NA,"L_1399_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","unknown",NA,NA,NA,"L_117_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","unknown",NA,NA,NA,"L_1191_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","unknown",NA,NA,NA,"L_1544_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","unknown",NA,NA,NA,"L_1208_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","unknown",NA,NA,NA,"L_861_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","unknown",NA,NA,NA,"L_3611_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","unknown",NA,NA,NA,"L_1005_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","unknown",NA,NA,NA,"L_1087_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","unknown",NA,NA,NA,"L_708_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","unknown",NA,NA,NA,"L_1235_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","unknown",NA,NA,NA,"L_906_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","unknown",NA,NA,NA,"L_1868_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","unknown",NA,NA,NA,"L_812_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","unknown",NA,NA,NA,"L_306_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","unknown",NA,NA,NA,"L_538_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","unknown",NA,NA,NA,"L_1711_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","unknown",NA,NA,NA,"L_443_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","unknown",NA,NA,NA,"L_1715_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","unknown",NA,NA,NA,"L_822_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","unknown",NA,NA,NA,"L_422_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","unknown",NA,NA,NA,"L_198_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","unknown",NA,NA,NA,"L_860_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","unknown",NA,NA,NA,"L_383_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","unknown",NA,NA,NA,"L_839_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","unknown",NA,NA,NA,"L_699_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","unknown",NA,NA,NA,"L_610_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","unknown",NA,NA,NA,"L_992_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","unknown",NA,NA,NA,"L_698_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","unknown",NA,NA,NA,"L_1342_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","unknown",NA,NA,NA,"L_377_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","unknown",NA,NA,NA,"L_446_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","unknown",NA,NA,NA,"L_674_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","unknown",NA,NA,NA,"L_823_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","unknown",NA,NA,NA,"L_409_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","unknown",NA,NA,NA,"L_691_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","unknown",NA,NA,NA,"L_856_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","unknown",NA,NA,NA,"L_392_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","unknown",NA,NA,NA,"L_620_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","unknown",NA,NA,NA,"L_478_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","unknown",NA,NA,NA,"L_1912_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","unknown",NA,NA,NA,"L_566_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","unknown",NA,NA,NA,"L_457_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","unknown",NA,NA,NA,"L_524_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","unknown",NA,NA,NA,"L_278_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","unknown",NA,NA,NA,"L_355_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","unknown",NA,NA,NA,"L_1143_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","unknown",NA,NA,NA,"L_281_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","unknown",NA,NA,NA,"L_513_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","unknown",NA,NA,NA,"L_1486_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","unknown",NA,NA,NA,"L_319_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","unknown",NA,NA,NA,"L_387_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","unknown",NA,NA,NA,"L_1867_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","unknown",NA,NA,NA,"L_293_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","unknown",NA,NA,NA,"L_6854_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","unknown",NA,NA,NA,"L_635_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","unknown",NA,NA,NA,"L_1295_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","unknown",NA,NA,NA,"L_1172_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","unknown",NA,NA,NA,"L_532_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","unknown",NA,NA,NA,"L_417_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","unknown",NA,NA,NA,"L_255_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","unknown",NA,NA,NA,"L_1034_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","unknown",NA,NA,NA,"L_1103_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","unknown",NA,NA,NA,"L_819_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","unknown",NA,NA,NA,"L_3075_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","unknown",NA,NA,NA,"L_761_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","unknown",NA,NA,NA,"L_435_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","unknown",NA,NA,NA,"L_315_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","unknown",NA,NA,NA,"L_302_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","unknown",NA,NA,NA,"L_931_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","unknown",NA,NA,NA,"L_253_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","unknown",NA,NA,NA,"L_1314_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","unknown",NA,NA,NA,"L_1517_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","unknown",NA,NA,NA,"L_1227_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","unknown",NA,NA,NA,"L_441_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","unknown",NA,NA,NA,"L_449_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","unknown",NA,NA,NA,"L_225_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","unknown",NA,NA,NA,"L_1516_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","unknown",NA,NA,NA,"L_280_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","unknown",NA,NA,NA,"L_760_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","unknown",NA,NA,NA,"L_1070_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","unknown",NA,NA,NA,"L_647_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","unknown",NA,NA,NA,"L_1534_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","unknown",NA,NA,NA,"L_1080_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","unknown",NA,NA,NA,"L_530_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","unknown",NA,NA,NA,"L_343_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","unknown",NA,NA,NA,"L_1693_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","unknown",NA,NA,NA,"L_904_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","unknown",NA,NA,NA,"L_1368_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","unknown",NA,NA,NA,"L_615_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","unknown",NA,NA,NA,"L_4070_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","unknown",NA,NA,NA,"L_338_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","unknown",NA,NA,NA,"L_539_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","unknown",NA,NA,NA,"L_1416_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","unknown",NA,NA,NA,"L_183_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","unknown",NA,NA,NA,"L_370_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","unknown",NA,NA,NA,"L_556_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","unknown",NA,NA,NA,"L_222_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","unknown",NA,NA,NA,"L_1291_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","unknown",NA,NA,NA,"L_1472_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","unknown",NA,NA,NA,"L_4891_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","unknown",NA,NA,NA,"L_347_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","unknown",NA,NA,NA,"L_1651_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","unknown",NA,NA,NA,"L_464_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","unknown",NA,NA,NA,"L_1164_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","unknown",NA,NA,NA,"L_265_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","unknown",NA,NA,NA,"L_649_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","unknown",NA,NA,NA,"L_282_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","unknown",NA,NA,NA,"L_894_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
