name,formula,adducts,mz,ccs
n-tetradecylphosphocholine,C19H42NO4P,[M+H],380.2924,207.27
RBM14C16,C30H47NO6,[M+H],518.3476,236.77
12:0 Lyso PC,C20H42NO7P,[M+H],440.2772,216.97
14:0 Lyso PG,C20H41O9P,[M+H],457.2561,220.97
14:0-d27-14:0 PC,C36H45NO8PD27,[M+H],705.6735,275.97
16:0(alkyne)-18:1 PE,C39H72NO8P,[M+H],714.5068,270.83
16:0-18:1 PG,C40H77O10P,[M+H],749.5327,289.57
17:0 Lyso PC,C25H52NO7P,[M+H],510.3554,235.5
18:0 Lyso PG,C24H49O9P,[M+H],513.3187,236.1
18:0 PS,C42H82NO10P,[M+H],792.5749,293.97
18:1 (?9-Cis) PC (DOPC),C44H84NO8P,[M+H],786.6007,292.73
18:1 EPC,C46H88NO8P,[M+H],814.632,299.13
18:1 PS (DOPS),C42H78NO10P,[M+H],788.5436,286.17
4ME 16:0 PC,C48H96NO8P,[M+H],846.6946,308.43
C15 Ceramide (d18:1/15:0),C33H65NO3,[M+H],524.5037,253.63
C18(Plasm)-22:6 PE,C45H78NO7P,[M+H],776.5588,284.87
C18:1 Ceramide (d17:1/18:1(9Z)),C35H67NO3,[M+H],550.5193,256.47
Glyco-gamma-muricholic acid,C26H43NO6,[M+H],466.3163,200.1
KRN7000,C50H99NO9,[M+H],858.7392,312.8
"Taurochenodeoxycholic acid, sodium salt",C26H45NO6S,[M+H],500.304,212.5
16:0 Dodecanoyl PE,C49H94NO11P,[M+H],904.6637,313.63
16:0 Monomethyl PE,C38H76NO8P,[M+H],706.5381,282.47
16:0-(12-PAHSA) DG,C53H102O7,[M+H],851.7698,320.77
18:0 Diether PC,C44H92NO6P,[M+H],762.6735,298.9
"18:1 BMP (S,S)",C42H79O10P,[M+H],775.5483,290.83
20:0 Lyso PC,C28H58NO7P,[M+H],552.4023,246.17
2-18:1 Lyso PC,C26H52NO7P,[M+H],522.3554,235.27
"24S,27-dihydroxycholesterol",C27H46O3,[M+H],419.352,196.87
C17 Ceramide (d18:1/17:0),C35H69NO3,[M+H],552.535,260.7
Glucosyl sitosterol,C35H60O6,[M+H],577.4462,280.4
N-18:1 L-Serine,C21H39NO4,[M+H],370.2952,203.4
N-24:0(2R-OH) Phytosphingosine,C42H85NO5,[M+H],684.65,287.87
N-C24:1-deoxysphinganine,C42H83NO2,[M+H],634.6496,279.67
Sphingosine-1-Phosphate (d18:1),C18H38NO5P,[M+H],380.256,203.7
Ursocholic acid,C24H40O5,[M+H],409.2948,201.03
10:0 PA,C23H45O8P,[M+H],481.2925,231.8
14:0-18:0 PC,C40H80NO8P,[M+H],734.5694,286.43
15:0 PE,C35H70NO8P,[M+H],664.4912,269.13
18:0-18:2 PE,C41H78NO8P,[M+H],744.5538,280.5
18:0-20:4 DG,C41H72O5,[M+H],645.5452,271.93
18:1 Lyso PE,C23H46NO7P,[M+H],480.3085,217.17
18:1 Lyso PG,C24H47O9P,[M+H],511.303,230.6
18:1-14:0 PC,C40H78NO8P,[M+H],732.5538,283.43
21:0 PC,C50H100NO8P,[M+H],874.7259,315.03
Apocholic acid,C24H38O4,[M+H],391.2843,210.9
C24 Dihydroceramide (d18:0/24:0),C42H85NO3,[M+H],652.6602,284.1
Milk SM,C46H93N2O6P,[M+H],801.6844,304.63
Sphingosine (d20:1),C20H41NO2,[M+H],328.321,196.53
14:0 DG,C31H60O5,[M+H],513.4513,248.27
15:0-18:1 PE,C38H74NO8P,[M+H],704.5225,272.9
16:0 Azidoethyl SM (d18:1/16:0),C40H80N5O6P,[M+H],758.5919,292.23
18:0-16:0 PC,C42H84NO8P,[M+H],762.6007,292.2
18:1 PE-N-18:1,C59H110NO9P,[M+H],1008.7991,339.03
18:1 Phosphatidylpropanol,C42H79O8P,[M+H],743.5585,286.63
18:1(2R-OH) Ceramide,C36H69NO4,[M+H],580.5299,262.37
C14 Ceramide (d18:1/14:0),C32H63NO3,[M+H],510.488,249.77
C18:1 Glucosyl(b) Ceramide (d18:1/18:1(9Z)),C42H79NO8,[M+H],726.5878,285.47
C6(6-azido) GalCer,C30H56N4O8,[M+H],601.4171,248.47
C8 Ceramide-1-Phosphate (d17:1/8:0),C25H50NO6P,[M+H],492.3448,232.5
n-decylphosphocholine,C15H34NO4P,[M+H],324.2298,190.27
Sphingosine-1-Phosphate (d17:1),C17H36NO5P,[M+H],366.2404,199.57
11:0 Lyso PC,C19H40NO7P,[M+H],426.2615,212.9
13:0 Lyso PC,C21H44NO7P,[M+H],454.2928,220.33
16:0 Cyclic LPA,C19H37O6P,[M+H],393.24,209.5
18:1 Lyso PS,C24H46NO9P,[M+H],524.2983,225.13
18:1 SM (d18:1/18:1(9Z)),C41H81N2O6P,[M+H],729.5905,288.07
C16-18:1 PC,C42H84NO7P,[M+H],746.6058,290.93
C17 Mono-Sulfo Galactosyl(§) Ceramide  (d18:1/17:0),C41H79NO11S,[M+H],794.5446,292.63
C18 Glucosyl(§) Ceramide (d18:1/18:0),C42H81NO8,[M+H],728.6035,287.9
C8 Dihydroceramide (d18:0/8:0),C26H53NO3,[M+H],428.4098,229.77
glucosyl (§) Sphingosine (d20:1),C26H51NO7,[M+H],490.3738,229.03
N-08:0 Phytosphingosine,C26H53NO4,[M+H],444.4047,230.8
06:0 PS,C18H34NO10P,[M+H],456.1993,205.97
07:0 Lyso PC,C15H32NO7P,[M+H],370.1989,195.7
12:0(2R-OH) Ceramide,C30H59NO4,[M+H],498.4517,245.03
15:0-18:1 PI,C42H79O13P,[M+H],823.5331,295.17
18:0 propargyl PC,C46H88NO8P,[M+H],814.632,301.77
18:1-16:0 Phosphatidylethanol-IsoPure,C39H75O8P,[M+H],703.5272,282.2
1-O-Acyl-Ceramide,C53H101NO4,[M+H],816.7803,317.9
22:0 PC,C52H104NO8P,[M+H],902.7572,320.13
24:1 (Cis) PC,C56H108NO8P,[M+H],954.7885,325.73
Allocholic acid,C24H40O5,[M+H],409.2948,203.5
C16(Plasm) LPC,C24H50NO6P,[M+H],480.3448,228.5
C8 Glucosyl(b) Ceramide (d18:1/8:0),C32H61NO8,[M+H],588.447,253.23
N-12:0-1-deoxysphinganine,C30H61NO2,[M+H],468.4775,242.7
n-dodecylphosphocholine,C17H38NO4P,[M+H],352.2611,198.93
16:0 PC,C40H80NO8P,[M+H],734.5694,286.38
18:0 PC,C44H88NO8P,[M+H],790.632,297.98
18:0 PC,C44H86NO8P,[M+H],788.6163,294.76
18:0-22:6 PC,C48H84NO8P,[M+H],834.6007,297.48
18:1 PC,C44H84NO8P,[M+H],786.6007,292.4
18:2 PC,C44H80NO8P,[M+H],782.5694,286.48
18:3 PC,C44H76NO8P,[M+H],778.5381,280.64
C18(Plasm)-20:4 PC,C46H84NO7P,[M+H],794.6058,294.28
14:0-18:0 PC,C40H80NO8P,[M+H],734.5694,286.48
16:0-20:4 PC,C44H80NO8P,[M+H],782.5694,288.84
18:0-18:2 PC,C44H84NO8P,[M+H],786.6007,292.12
C18(Plasm)-18:1 PC,C44H86NO7P,[M+H],772.6214,294.9
16:0-18:1 Diether PC,C40H80NO8P,[M+H],734.5694,289.74
16:0-18:1 PC,C44H84NO8P,[M+H],786.6007,289.18
18:1 (delta9-Trans) PC,C44H86NO7P,[M+H],772.6214,293.76
18:1-18:0 PC,C44H80NO8P,[M+H],782.5694,295.4
16:0 PE,C37H74NO8P,[M+H],692.5225,275.1
18:0 PE,C41H82NO8P,[M+H],748.5851,286.625
18:0-18:1 PE,C41H80NO8P,[M+H],746.5694,283.35
18:0-22:6 PE,C45H78NO8P,[M+H],792.5538,286.85
18:1 PE,C41H78NO8P,[M+H],744.5538,280.675
18:2 PE,C41H74NO8P,[M+H],740.5225,274.1
18:3 PE,C41H70NO8P,[M+H],736.4912,268.15
C18(Plasm)-20:4 PE,C43H78NO7P,[M+H],752.5588,282.1
16:0 Lyso PC,C24H50NO7P,[M+H],496.3397,231.225
18:0 Lyso PC,C26H54NO7P,[M+H],524.371,238.95
18:1 Lyso PC,C26H52NO7P,[M+H],522.3554,234.35
18:2 Lyso PC,C26H50NO7P,[M+H],520.3397,228.45
22:6 Lyso PC,C30H50NO7P,[M+H],568.3397,233.7
16:0 Lyso PE,C21H44NO7P,[M+H],454.2928,215.275
18:0 Lyso PE,C23H48NO7P,[M+H],482.3241,223.4
18:1 Lyso PE,C23H46NO7P,[M+H],480.3084,218.075
20:4 Lyso PE,C25H44NO7P,[M+H],502.2928,215.275
C16(Plasm) LPE,C21H44NO6P	,[M+H],438.2979,213.875
C18(Plasm) LPE,C23H48NO6P,[M+H],466.3292,221.95
14:0-18:0 PE,C37H74NO8P,[M+H],692.5225,274.425
16:0-20:4 PE,C41H74NO8P,[M+H],740.5225,277.85
18:0-18:2 PE,C41H78NO8P,[M+H],744.5538,280.325
C18(Plasm)-18:1 PE,C41H80NO7P,[M+H],730.5745,281.8
18:0 2-LPC,C26H54NO7P,[M+H],524.371,239.95
20:4 Lyso PC,C28H50NO7P,[M+H],544.3397,231.15
C16(Plasm) LPC,C24H50NO6P,[M+H],480.3448,228.1
C18(Plasm) LPC,C26H54NO6P,[M+H],508.3761,236.175
C16 Ceramide (d18:1/16:0),C34H67NO3,[M+H],538.5193,256.775
C18 Ceramide (d18:1/18:0),C36H71NO3,[M+H],566.5506,263.475
C18:1 Ceramide (d18:1/18:1(9Z)),C36H69NO3,[M+H],564.535,259.85
C20 Ceramide (d18:1/20:0),C38H75NO3,[M+H],594.5819,269.7
C22 Ceramide (d18:1/22:0),C40H79NO3,[M+H],622.6132,275.475
C24 Ceramide (d18:1/24:0),C42H83NO3,[M+H],650.6445,282.025
C24:1 Ceramide (d18:1/24:1(15Z)),C42H81NO3,[M+H],648.6289,278.975
16:0-18:1 Diether PE,C39H80NO6P,[M+H],690.5796,276.75
16:0-18:1 PE,C39H76NO8P,[M+H],718.5381,276.825
18:1 (delta9-Trans) PE,C41H78NO8P,[M+H],744.5538,281.625
C16 Ceramide-d7 (d18:1-d7/16:0),C34H60D7NO3,[M+H],545.5626,257.525
C18 Ceramide-d7 (d18:1-d7/18:0),C36H64D7NO3,[M+H],573.5939,264.125
C24 Ceramide-d7 (d18:1-d7/24:0),C42H76D7NO3,[M+H],657.6878,282.625
C24:1 Ceramide-d7 (d18:1-d7/24:1(15Z)),C42H74D7NO3,[M+H],655.6721,279.5
16:0 SM (d18:1/16:0),C39H79N2O6P,[M+H],703.5748,285.125
18:0 SM (d18:1/18:0),C41H83N2O6P,[M+H],731.6061,290.925
18:1 SM (d18:1/18:1(9Z)),C41H81N2O6P,[M+H],729.5905,288.5
24:0 SM (d18:1/24:0),C47H95N2O6P,[M+H],815.7,307.775
24:1 SM (d18:1/24:1),C47H93N2O6P,[M+H],813.6844,304.95
16:0-18:2 PA,C37H69O8P,[M+NH4],690.5068042,269.93
16:0-18:2 PG,C40H75O10P,[M+NH4],764.5435818,285.83
16:0-20:4 PA,C39H69O8P,[M+NH4],714.5068042,274.4
16:0-22:6 PA,C41H69O8P,[M+NH4],738.5068042,276.47
18:0-18:2 PA,C39H73O8P,[M+NH4],718.5381026,276.73
18:0-20:4 PA,C41H73O8P,[M+NH4],742.5381026,280.73
18:0-22:6 PA,C43H73O8P,[M+NH4],766.5381026,283.3
MGlc-DAG,C43H80O10,[M+NH4],774.6089418,290.27
16:0-20:4 PG,C42H75O10P,[M+NH4],788.5435818,289.4
18:2 PA,C39H69O8P,[M+NH4],714.5068042,268.83
18:3 PG,C42H71O10P,[M+NH4],784.5122834,280.1
20:4 PA,C43H69O8P,[M+NH4],762.5068042,276.5
20:4 PG,C46H75O10P,[M+NH4],836.5435818,292.47
CoQ6,C39H58O4,[M+NH4],608.4673106,247.17
18:2 PG,C42H75O10P,[M+NH4],788.5435818,285.87
22:6 PA,C47H69O8P,[M+NH4],810.5068042,281.97
16:0-22:6 PG,C44H75O10P,[M+NH4],812.5435818,292.33
18:0-20:4 PG,C44H79O10P,[M+NH4],816.5748802,295.73
18:0-22:6 PG,C46H79O10P,[M+NH4],840.5748802,298.3
22:6 PG,C50H75O10P,[M+NH4],884.5435818,298.23
18:1 Chol Ester,C45H78O2,[M+NH4],668.6339726,288.67
Atheronal A,C27H46O3,[M+NH4],436.3785004,225.77
BbGL-2,C43H80O10,[M+NH4],774.6089418,291.2
C18:1 Cyclic LPA,C21H41O5P,[M+NH4],422.3029704,213.03
Delta 5-avenasterol,C29H48O,[M+NH4],430.4043196,226.93
Isodeoxycholic acid,C24H40O4,[M+NH4],410.3264678,197.83
Triolein (18:1 TG),C57H104O6,[M+NH4],902.8170722,324.67
12:0 PG,C30H59O10P,[M+NH4],628.4183882,263.2
16:0 stigmasteryl glucose,C51H88O7,[M+NH4],830.6867936,321.63
"18:1 BMP (S,R)",C42H79O10P,[M+NH4],792.5748802,289.77
Cholic acid,C24H40O5,[M+NH4],426.3213828,199.37
Taurodehydrocholic acid,C26H39NO7S,[M+NH4],527.2785342,211.07
16:0-(12-PAHSA)-18:1 TG,C71H134O8,[M+NH4],1133.04164,366.8
18:0 DG,C39H76O5,[M+NH4],642.6030684,272.47
18:0 Dibromo MG (S-isomer),C21H40Br2O4,[M+NH4],532.1631398,221.8
C18(plasm) MG,C21H42O3,[M+NH4],360.347202,198.83
18:0 PI,C45H87O13P,[M+NH4],884.622222,307.57
18:0-18:1 PG,C42H81O10P,[M+NH4],794.5905294,295.03
7-Ketodeoxycholic acid,C24H38O5,[M+NH4],424.3057336,199.97
Tauro-omega-muricholic acid,C26H45NO7S,[M+NH4],533.3254818,218.3
18:1 Dodecanyl PE,C53H98NO11P,[M+NH4],973.7215366,323.03
Tauro-gamma-muricholic acid,C26H45NO7S,[M+NH4],533.3254818,212.3
18:0 PA,C39H77O8P,[M+NH4],722.569401,284.3
"14:0 Hemi BMP (S,R)",C48H96NO11P,[M+NH4],911.7058874,318.14
15:0-18:1 PG,C39H75O10P,[M+NH4],752.5435818,286.4
16:0 azidocaproyl PE,C43H83N4O9P,[M+NH4],848.6235596,304.787
3-oxocholic acid,C24H38O5,[M+NH4],424.3057336,195.537
Hydrogenated MGDG,C43H82O10,[M+NH4],776.624591,296.281
MGDG,C45H74O10,[M+NH4],792.5619942,284.775
"14:0 BMP (S,R)",C34H67O10P,[M+NH4],684.480985,272.97
16:0 Phosphatidylpropanol,C38H75O8P,[M+NH4],708.5537518,283.67
"18:1 Hemi BMP (S,R)",C60H111O11P,[M+NH4],1056.820182,342.2
18:1 Succinyl PE,C45H82NO11P,[M+NH4],861.596343,300.5
4ME 16:0 PG,C46H91O10P,[M+NH4],852.6687754,307.77
Hydrogenated DGDG,C51H96O15,[M+NH4],966.7087104,320.7
16:0-18:1 Phosphatidylethanol-IsoPure,C39H75O8P,[M+NH4],720.5537518,280.67
18:1 Cyclic LPA,C21H39O6P,[M+NH4],436.2822362,210.3
15:0-18:1 DG,C36H68O5,[M+NH4],598.5404716,260.63
beta-Muricholic acid,C24H40O5,[M+NH4],426.3213828,213.17
"Tauro-b-muricholic acid, sodium salt",C26H45NO7S,[M+NH4],533.3254818,218.97
18:0-16:0 DG,C37H72O5,[M+NH4],614.57177,265.2
18:0-18:2 DG,C39H72O5,[M+NH4],638.57177,265
4ME 16:0 Diether DG,C43H88O3,[M+NH4],670.7071336,277.43
17:0 cholesteryl ester,C44H78O2,[M+NH4],656.6339726,284.63
18:1 (delta9-Cis) PG,C42H79O10P,[M+NH4],792.5748802,290.27
Murideoxycholic acid,C24H40O4,[M+NH4],410.3264678,214.27
§-D-glucosyl cholesterol,C33H56O6,[M+NH4],566.4414914,270.7
15:0 PG,C36H71O10P,[M+NH4],712.5122834,281.07
15:0-18:1 PA,C36H69O8P,[M+NH4],678.5068042,268.7
15:0-18:1-15:0 TG,C51H96O6,[M+NH4],822.7544754,309.63
18:1 Phosphatidylethanol,C41H77O8P,[M+NH4],746.569401,281.97
18:1 Phosphatidylmethanol,C40H75O8P,[M+NH4],732.5537518,278.87
Sitoindoside II,C53H92O7,[M+NH4],858.718092,326.93
"Tauro-?-muricholic acid, sodium salt",C26H45NO7S,[M+NH4],533.3254818,217.03
08:0 PG,C22H43O10P,[M+NH4],516.2931946,213.97
16:0 PA,C35H69O8P,[M+NH4],666.5068042,272.3
Taurocholic acid,C26H45NO7S,[M+NH4],533.3254818,213.73
18:0-20:4 PI,C47H83O13P,[M+NH4],904.5909236,304.6
C32:6 fatty acid,C32H52O2,[M+NH4],486.430533,225.87
16:0-18:1 PA,C37H71O8P,[M+NH4],692.5224534,273.37
18:1 Ethylene Glycol,C38H70O4,[M+NH4],608.5612058,260.97
5-PAHSA,C34H66O4,[M+NH4],556.5299074,256.6
16:0 Phosphatidylmethanol,C36H71O8P,[M+NH4],680.5224534,275.97
16:0 DGS,C39H72O8,[M+NH4],686.556515,277.67
16:0 Phosphatidylbutanol,C39H77O8P,[M+NH4],722.569401,286.6
16:0-18:1 DG,C37H70O5,[M+NH4],612.5561208,264.43
16:0-20:4 PE-N-20:4,C61H104NO9P,[M+NH4],1043.778654,339.1
18:0 PG,C42H83O10P,[M+NH4],796.6061786,299
18:1 Phosphatidylbutanol,C43H81O8P,[M+NH4],774.6006994,290.37
Glucosyl stigmasterol,C35H58O6,[M+NH4],592.4571406,278.7
17:0 PG,C40H79O10P,[M+NH4],768.5748802,293.93
NDT-C11,C47H90O19,[M+NH4],976.6414228,320.37
"3a,6a,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M+NH4],442.3162978,201.43
16:0 Ptd Thioethanol,C37H73O8PS,[M+NH4],726.5101746,284.13
18:1 Glutaryl PE,C46H84NO11P,[M+NH4],875.6119922,302.2
10:0 PG,C26H51O10P,[M+NH4],572.3557914,248.5
12:0 PA,C27H53O8P,[M+NH4],554.3816106,246.73
16:0 Phosphatidylethanol,C37H73O8P,[M+NH4],694.5381026,279.67
18:1 stigmasteryl glucose,C53H90O7,[M+NH4],856.7024428,327.7
18:1-2:0 DG,C23H42O5,[M+NH4],416.337032,212.17
3-oxo chenodeoxycholic acid,C24H38O4,[M+NH4],408.3108186,195.2
trihydroxycholestanoic acid,C27H46O5,[M+NH4],468.3683304,210.33
14:0 PA,C31H61O8P,[M+NH4],610.4442074,260.23
"3a,6b,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M+NH4],442.3162978,203
3-oxo deoxycholic acid,C24H38O4,[M+NH4],408.3108186,195.33
PG(18:1(9E)/18:1(9E)),C42H79O10P,[M+NH4],792.5748802,292.8
2S-OMPT,C22H43O6PS,[M+NH4],484.2856066,220.73
18:0-18:2 PG,C42H79O10P,[M+NH4],792.5748802,292
18:1 PI,C45H83O13P,[M+NH4],880.5909236,301.03
18:1 Chol Ester,C45H78O2,[M+NH4],668.6339726,268.8
9-PAHSA,C34H66O4,[M+NH4],556.5299074,254.3
Galactosyl Cholesterol,C33H56O6,[M+NH4],566.4414914,265.73
Tauroursodeoxycholic acid,C26H45NO6S,[M+NH4],517.3305668,216.23
14:0 PG,C34H67O10P,[M+NH4],684.480985,276.47
16:0 DG Galloyl,C42H72O9,[M+NH4],738.55143,281.53
"18:1 BMP (R,R)",C42H79O10P,[M+NH4],792.5748802,290.53
"3§,24S-dihydroxy-5-cholestenoic acid",C27H44O4,[M+NH4],450.3577662,235.2
4ME 16:0 PA,C43H85O8P,[M+NH4],778.6319978,299.03
Taurodeoxycholic acid,C26H45NO6S,[M+NH4],517.3305668,213.73
CoQ8,C49H74O4,[M+NH4],744.5925042,277.93
M-BTM-C11,C50H94O24,[M+NH4],1096.647296,329.63
16:0 Glutaryl PE,C42H80NO11P,[M+NH4],823.5806938,297.7
16:0 Ptd Ethylene Glycol,C37H73O9P,[M+NH4],710.5330176,283.53
18:0-22:6 DG,C43H72O5,[M+NH4],686.57177,275.9
18:1 PE-N-16:0,C57H108NO9P,[M+NH4],999.8099526,338.2
18:1 Ptd Ethylene Glycol,C41H77O9P,[M+NH4],762.564316,286.9
"C16 ceramide-1,3-cyclic-phosphate (d18:1/16:0)",C34H66NO5P,[M+NH4],617.5016594,268.7
Sitoindoside I,C51H90O7,[M+NH4],832.7024428,322.37
06:0 PA,C15H29O8P,[M+NH4],386.1938202,195.8
16:0 hexynoyl PE,C43H80NO9P,[M+NH4],803.5908638,300.67
17:0 Cyclic LPA,C20H39O6P,[M+NH4],424.2822362,213.6
14:0 Lyso PG,C20H41O9P,[M+NH4],474.2826304,0
16:0-18:1 PG,C40H77O10P,[M+NH4],766.559231,289.63
22(S)-hydroxycholesterol,C27H46O2,[M+NH4],420.3835854,196.23
"Taurochenodeoxycholic acid, sodium salt",C26H45NO6S,[M+NH4],517.3305668,212.27
16:0 Dodecanoyl PE,C49H94NO11P,[M+NH4],921.6902382,317.83
16:0-(12-PAHSA) DG,C53H102O7,[M+NH4],868.796338,320.3
"18:1 BMP (S,S)",C42H79O10P,[M+NH4],792.5748802,290.37
"C12 ceramide-1,3-cyclic-phosphate (d18:1/12:0)",C30H58NO5P,[M+NH4],561.4390626,254.07
Glucosyl sitosterol,C35H60O6,[M+NH4],594.4727898,280.07
Ursocholic acid,C24H40O5,[M+NH4],426.3213828,200.77
10:0 PA,C23H45O8P,[M+NH4],498.3190138,231.5
16:0 Ethylene Glycol,C34H66O4,[M+NH4],556.5299074,254.3
16:0-18:1 DG glucose,C43H80O10,[M+NH4],774.6089418,291.07
18:0-20:4 DG,C41H72O5,[M+NH4],662.57177,271.93
Brassicasterol,C28H46O,[M+NH4],416.3886704,219.77
14:0 DG,C31H60O5,[M+NH4],530.4778748,247.97
18:1 DGS,C43H76O8,[M+NH4],738.5878134,282.07
18:1 PE-N-18:1,C59H110NO9P,[M+NH4],1025.825602,340.17
18:1 Phosphatidylpropanol,C42H79O8P,[M+NH4],760.5850502,286.5
16:0 Cyclic LPA,C19H37O6P,[M+NH4],410.266587,209.27
15:0-18:1 PI,C42H79O13P,[M+NH4],840.5596252,295.13
18:1-16:0 Phosphatidylethanol-IsoPure,C39H75O8P,[M+NH4],720.5537518,281.87
Allocholic acid,C24H40O5,[M+NH4],426.3213828,203.1
BbGL-1,C49H86O7,[M+NH4],804.6711444,311.3
16:0-18:2 PA,C37H69O8P,[M+Na],695.4622008,267.6
16:0-18:2 PG,C40H75O10P,[M+Na],769.4989784,281.3
16:0-18:2 PS,C40H74NO10P,[M+Na],782.4942278,282
16:0-20:4 PA,C39H69O8P,[M+Na],719.4622008,272.8
16:0-22:6 PA,C41H69O8P,[M+Na],743.4622008,275.27
16:0-22:6 PS,C44H74NO10P,[M+Na],830.4942278,289.83
18:0-18:2 PA,C39H73O8P,[M+Na],723.4934992,275.27
18:0-18:2 PS,C42H78NO10P,[M+Na],810.5255262,288.73
18:0-20:4 PA,C41H73O8P,[M+Na],747.4934992,279.63
18:0-22:6 PA,C43H73O8P,[M+Na],771.4934992,282.1
18:2 PS,C42H74NO10P,[M+Na],806.4942278,282.53
cis-4-methylsphingosine,C19H39NO2,[M+Na],336.2872838,194.4
MGlc-DAG,C43H80O10,[M+Na],779.5643384,286.87
N-20:4 L-Serine (ARA-S),C23H37NO4,[M+Na],414.2614646,199.77
N-20:4 L-Serine MeEster,C24H39NO4,[M+Na],428.2771138,202.87
16:0-18:2 PC,C42H80NO8P,[M+Na],780.5513454,288.2
16:0-20:4 PG,C42H75O10P,[M+Na],793.4989784,284.83
16:0-20:4 PS,C42H74NO10P,[M+Na],806.4942278,286.47
18:0-20:4 PS,C44H78NO10P,[M+Na],834.5255262,293.43
18:0-22:6 PS,C46H78NO10P,[M+Na],858.5255262,296.2
18:2 PA,C39H69O8P,[M+Na],719.4622008,267.87
20:4 PA,C43H69O8P,[M+Na],767.4622008,275.53
20:4 PG,C46H75O10P,[M+Na],841.4989784,288.7
20:4 PS,C46H74NO10P,[M+Na],854.4942278,290.7
22:6 PS,C50H74NO10P,[M+Na],902.4942278,296.7
CoQ6,C39H58O4,[M+Na],613.4227072,242.53
Monomethyl Sphingosine (d18:1),C19H39NO2,[M+Na],336.2872838,198.47
8(14)-dehydrocholesterol,C27H44O,[M+Na],407.3284178,222.8
18:0-20:4 PE,C43H78NO8P,[M+Na],790.5356962,289.93
22:6 PA,C47H69O8P,[M+Na],815.4622008,281.57
16:0-22:6 PG,C44H75O10P,[M+Na],817.4989784,287.67
18:0-20:4 PG,C44H79O10P,[M+Na],821.5302768,291.03
18:0-22:6 PG,C46H79O10P,[M+Na],845.5302768,294.2
22:6 PG,C50H75O10P,[M+Na],889.4989784,294.77
13(S)HODE,C18H32O3,[M+Na],319.2243526,188.6
15(S)-HAEA,C22H37NO3,[M+Na],386.2665496,199.5
15(S)-HETE,C20H32O3,[M+Na],343.2243526,190.03
18:1 Chol Ester,C45H78O2,[M+Na],673.5893692,287.7
arachidonic acid-alkyne,C20H28O2,[M+Na],323.1981392,174.27
Atheronal A,C27H46O3,[M+Na],441.333897,227.57
C16 LPA,C19H41O6P,[M+Na],419.253282,206.47
09:0 PC,C26H52NO8P,[M+Na],560.3322566,245.87
12:0 PE,C29H58NO8P,[M+Na],602.3792042,256.3
12:0 SM (d18:1/12:0),C35H71N2O6P,[M+Na],669.494168,276.33
16:0 PE,C37H74NO8P,[M+Na],714.5043978,279.67
16:0 PS,C38H74NO10P	,[M+Na],758.4942278,282.97
16:0-a15:0 PC,C39H78NO8P,[M+Na],742.5356962,286.6
24:1(2S-OH) Ceramide,C42H81NO4,[M+Na],686.605747,280
BbGL-2,C43H80O10,[M+Na],779.5643384,288.43
C18(Plasm) LPC,C26H54NO6P,[M+Na],530.3580758,237.23
C18:1 Cyclic LPA,C21H41O5P,[M+Na],427.258367,208.43
C24 Lactosyl(b) Ceramide  (d18:1/24:0),C54H103NO13,[M+Na],996.7321232,325.73
Isodeoxycholic acid,C24H40O4,[M+Na],415.2818644,200.23
N-18:1 L-Serine MeEster,C22H41NO4,[M+Na],406.292763,203.27
N-C24:1-deoxysphingosine,C42H81NO2,[M+Na],654.615917,278.8
RBM14C12,C26H39NO6,[M+Na],484.2669438,219.77
Regadenoson,C15H18N8O5,[M+Na],413.1292302,198.37
Triolein (18:1 TG),C57H104O6,[M+Na],907.7724688,322.7
14:0-d27 Lyso PC,C22H19NO7PD27,[M+Na],517.4571298,229.7
16:0 PC (DPPC),C40H80NO8P,[M+Na],756.5513454,289.3
16:0 stigmasteryl glucose,C51H88O7,[M+Na],835.6421902,319.4
16:1 PE,C37H70NO8P,[M+Na],710.4730994,271.97
"18:1 BMP (S,R)",C42H79O10P,[M+Na],797.5302768,286.97
20:4 Lyso PA,C23H39O7P,[M+Na],481.2325478,209.27
2-18:1 Lyso PE,C23H46NO7P,[M+Na],502.290394,222.93
C16 Ceramide (d14:1/16:0),C30H59NO3,[M+Na],504.4386908,243.33
C18 Ceramide (d17:1/18:0),C35H69NO3,[M+Na],574.5169368,256.33
C20 Ceramide (d17:1/20:0),C37H73NO3,[M+Na],602.5482352,262.97
C24 Ceramide (d17:1/24:0),C41H81NO3,[M+Na],658.610832,276.33
Cholic acid,C24H40O5,[M+Na],431.2767794,195.5
Taurodehydrocholic acid,C26H39NO7S,[M+Na],532.2339308,208.13
Trans-AzCA4,C28H33N3O3,[M+Na],482.2413992,213.73
10:0 Lyso PC,C18H38NO7P,[M+Na],434.2277972,215.03
12:0 Biotin-18:1 PE,C45H83N4O10PS,[M+Na],925.5459432,302.53
14:1 (delta9-Trans) PC,C36H68NO8P,[M+Na],696.4574502,269.03
16:0-(12-PAHSA)-18:1 TG,C71H134O8,[M+Na],1137.997037,366.3
16:0-02:0 PC,C26H52NO8P,[M+Na],560.3322566,241.1
16:0-18:1 Diether PE,C39H80NO6P,[M+Na],712.5615154,280.57
18:0 DG,C39H76O5,[M+Na],647.558465,267.3
