"","mz","rt","apple_control_neg_102","apple_control_neg_202","apple_control_neg_302","apple_control_neg_402","apple_control_neg_502","apple_control_neg_602","apple_control_neg_702","apple_control_neg_802","apple_control_neg_902","apple_control_neg_1002","apple_group1_neg_102","apple_group1_neg_202","apple_group1_neg_302","apple_group1_neg_402","apple_group1_neg_502","apple_group1_neg_602","apple_group1_neg_702","apple_group1_neg_802","apple_group1_neg_902","apple_group1_neg_1002","apple_group2_neg_102","apple_group2_neg_202","apple_group2_neg_302","apple_group2_neg_402","apple_group2_neg_502","apple_group2_neg_602","apple_group2_neg_702","apple_group2_neg_802","apple_group2_neg_902","apple_group2_neg_1002","apple_group3_neg_102","apple_group3_neg_202","apple_group3_neg_302","apple_group3_neg_402","apple_group3_neg_502","apple_group3_neg_602","apple_group3_neg_702","apple_group3_neg_802","apple_group3_neg_902","apple_group3_neg_1002"
"M327.1665T549","327.16651868224","549.001210441855","603.4203835078","512.935173531405","573.796831455442","518.749011002021","641.626076974581","601.183304033458","709.417899577179","627.85232039576","572.743578368222","693.72655808897","584.158364190897","529.433642409383","528.701084144191","578.674804764727","532.640948960619","682.204296154934","561.882384252275","526.975110368125","673.901395616656","693.344883089953","582.771878995258","551.419817018097","587.757831323847","486.539732633919","630.468718284584","511.875827215695","556.513748005024","769.878654499574","526.148616700698","557.590645830838","616.196163845116","451.325218395974","619.667626571732","633.873140205891","657.614324010986","726.288412892522","553.176323546155","606.982783217032","669.597849680177","618.791568100723"
"M327.1836T604","327.183636089953","603.965280985249","514.764525611689","557.261629607392","506.171679655132","323.041916139289","624.535619678223","441.160195281252","576.964096342854","563.330159078334","531.685273753615","581.929515302545","94.8531969525146","489.344236275154","526.965053359374","503.338028339337","523.883546181438","550.267807811397","442.035334260436","583.256763062663","597.353306110297","541.872669032891","533.319467485358","489.916042191966","485.047363866927","521.248717182551","550.49479500519","530.302712572967","467.820026374676","604.881413816212","493.651523374453","526.455403246905","636.978451922044","527.434629075999","585.050251401894","552.116575509914","585.496841640361","609.520869360189","542.204699004767","570.535832662281","580.227458057151","581.000385087141"
"M327.1824T724.7","327.182447278674","724.72035878866","846.471492131901","940.74877040958","990.838889237142","499.246708575923","1038.76651946289","570.935011598085","1144.56177580537","1171.7186785997","1073.04696849856","772.095596562762","1177.64108458508","1126.41449751556","1349.75047893989","1231.21953820015","1365.02714898243","941.121744503961","756.097667003256","1163.04832695662","997.771415989582","962.402685622005","1326.09323664721","1163.08968961822","1028.00708463645","1141.21151853105","960.188629787548","1209.25077981329","1187.28641280169","1071.53455488919","1258.73849752038","611.560214680535","948.088413877067","1102.44103244278","1147.20973741467","754.552379399664","995.189425151257","751.217927503179","1112.17747763582","1126.85625191846","931.809573684926","1012.48569199744"
"M328.1853T725.2","328.185328493938","725.184339540528","145.110523258028","280.451573986056","155.917262857547","65.7892794084757","152.226154144327","94.6683155662686","155.239278976651","198.404055965715","178.64998832094","135.84000561292","236.004275741156","166.541817414988","248.67086958574","204.467729262907","203.52501041997","131.331011903312","120.824221294649","260.392653882313","130.519502023894","163.492165519874","196.447761039632","199.601540379898","152.422031890626","170.986840450228","151.409199549517","214.889296800853","180.434459804707","152.339514790659","165.052600447211","107.043538459416","180.362003214304","189.810031004708","159.667421123337","119.132499192035","135.502089866213","114.039996891615","177.882938644038","124.97234747125","157.820597585105","152.872111954693"
"M328.1719T549.4","328.171935106936","549.367862439234","114.323892742235","79.6053087899212","97.6885518129729","95.478986403058","101.117289717294","68.3906768111803","108.982387323129","101.952083450783","64.1173858498223","143.583887736309","69.6774160052564","61.1968574903979","83.9265410361094","100.738548247609","85.4823262197442","162.526244911507","87.3032052882417","63.0677350998478","104.967820557042","115.473327910115","93.875784159825","96.9258393468374","101.098274038359","85.9776706300254","95.3863650088855","30.070781055997","99.4225343412943","78.4262991084027","55.1924722287345","82.4162377889345","68.4652788923717","85.6574562351113","93.2734158622682","143.986026674382","133.921713184127","110.453346089629","65.8845460637292","106.752478083272","28.4925499766084","107.343065939086"
"M329.1548T550.2","329.154818152137","550.208164473379","48.8548270568636","61.073046666462","67.1255034026252","44.3110728262733","46.3516324454722","51.8275295361818","42.1574614456076","57.5569426685261","53.7334308064712","43.1910479358216","39.8597753756741","60.2254737911894","64.7563822910083","59.7082163016708","43.8800178288287","57.6379482093314","54.6590878326183","58.7621238586819","66.1297498393505","44.7740359671132","54.7973378018328","58.5689237489959","49.3087227241344","55.0608130272063","41.5964324061202","50.5535727531856","39.4707393179542","82.3074106292374","68.6440507699952","32.5773161981746","51.7363918294985","44.0553487529798","41.5821016796316","63.2041183659145","48.6157487460938","44.9426228661105","44.7773232973501","40.7100368454981","42.4764847899496","34.6878991552512"
"M329.1779T725.1","329.177894977375","725.125525319581","23.7903344619853","27.9027819335384","24.8512701993045","17.3696430598541","26.1623479411989","18.5637365154986","26.6593441290995","25.6028170233954","26.6655682958705","21.5088670746151","27.4444218121425","26.7098836179088","29.4571796131417","32.9226345727937","31.1165144856568","16.7974044273691","18.0419375821497","27.6381198453879","22.0331384743979","25.2395726137432","27.0454368214359","32.5755862268528","29.0907254597922","23.8862850170843","23.4636671926414","27.9427853161556","29.8908142748041","16.8584474536304","33.0592110975276","15.6823124615418","23.8253137192003","30.849389275483","20.3666502481083","12.2058801374514","29.0925015792857","26.1419065197572","29.4864289939251","42.049295565505","33.307036830743","23.2609436928523"
"M333.0535T15.4","333.053533172823","15.4313018931751","30.2060765296359","38.1289379501724","13.6412889443012","30.6846265557643","42.4232363602367","23.2029933680232","33.3646839910429","41.0648602456474","46.077637278143","32.651348096776","37.3683115965524","29.3154645783232","47.8817020455654","26.6806846766006","37.4351070425725","18.5329560871753","31.5075747186815","34.5204366029682","30.1896489631669","32.0877585613903","30.0867545910456","32.5327365023837","40.641358091154","28.899079933769","24.02235292469","15.8900361447043","28.4488477250746","32.8215968735603","28.1898165783634","36.2847157222226","39.3563895989202","31.1696203230604","38.0899313066395","31.1354982983871","34.6697847580452","15.8156062291111","41.2694930996188","42.8836574157168","31.7366419615995","32.361408760791"
"M335.0764T349.4","335.076410020202","349.424470867885","15.2004131119385","22.8904101691633","40.5239579157787","13.5299643928273","25.1401754582594","12.3555598687029","11.841531704829","8.28784791743082","12.6828617877322","14.7171745412394","24.8531599616788","7.09588431280005","17.1709217142901","61.1628237666955","8.29634347589165","24.9374529752","27.0984773665841","8.88389407028235","19.2926285895067","11.2240907527356","32.2660870984416","11.8351503240975","18.3534350146568","52.2504587223675","13.008019983915","20.5420922743079","24.1502194394125","9.98952430609362","19.7991000180355","9.45580038970274","31.0979813556321","11.7892513266641","20.0083394878742","55.576945662091","8.28320189039463","26.4720696099158","16.5026480082042","10.6488552075829","24.575905476886","11.8319614780794"
"M335.0597T504.2","335.059704984722","504.158352737672","23.5778157452595","26.9333893486539","23.6175505549463","16.4378680115864","21.4093802873009","21.7797063986361","27.4065480378384","26.9536978335327","26.1969872938822","27.4054447264479","20.2815379290659","17.6050626592463","27.9651836551056","21.9864947462141","18.8756047164483","25.7656034089686","21.6997091685807","26.830444903406","23.00634942573","24.2179321525116","18.0487816059425","24.204697842792","19.8507901889871","27.8371372588557","30.7778364778587","24.7549280487334","16.5109481909992","27.9331274594369","25.255458908716","14.8558759663767","18.0938876133882","26.8275089797243","30.9821263944204","24.1445333127937","28.6371155443339","19.6220620961672","18.1626587421177","28.5337187422228","28.0390353774095","26.8525721550337"
"M335.071T717.3","335.070971877583","717.277005726858","64.2299813675418","52.8628340813614","77.1876746691347","58.3849535495399","70.4533386926805","43.5857945556696","61.7531199897844","51.8693791004492","86.6576637496638","51.367266118625","55.938739633082","54.1721401808229","43.0065171419175","64.9714933245285","46.6136257905593","33.1616235122367","47.5293093257041","50.2739844724168","49.1832571063808","57.0379563728889","44.8433970636413","44.1719840410121","85.0672805042766","48.1015643273853","81.1490086826928","56.8299584491546","46.3500808601963","56.9979592250749","53.4176446638279","52.49061722287","63.254771814305","44.6816019067488","51.858900620508","56.9006949499814","55.3518325973586","52.3445249147017","37.8263485510469","52.4995389125386","54.2277450410997","56.5778142042616"
"M337.0919T344.4","337.091936955646","344.363760104638","301.394299532978","284.242212217458","318.324784931002","624.06657779664","385.226578161232","327.322366550607","354.030370620837","320.818422621998","294.51455901011","660.097057978269","291.85450141963","513.015574791192","339.111873770882","300.394619240156","326.375653140288","455.619339401735","467.511292156782","314.249706857149","400.179912460609","475.346858460663","309.191466238383","462.566899484266","372.098922697995","262.942499728739","348.748577700781","350.999231885973","464.757164906987","429.515528249966","331.965816564132","514.269035799903","308.272985452366","475.303482286242","413.266932330989","347.11884011915","398.540161926972","398.013230964205","427.975526047015","387.956123574124","368.80466525573","473.26246387242"
"M337.1135T252.8","337.113522051483","252.769185684308","154.019546430363","135.402137077212","123.418007683515","116.219741724599","172.053587514735","96.5980193063442","143.561457970043","127.237555930548","140.807232528866","153.530084393707","150.027517609038","127.353704576809","135.668312714084","172.47264965317","149.777497300728","164.144127528161","155.934980659531","176.129736460189","136.82258889207","132.029301381664","136.69492629937","127.185238636056","148.430212108951","149.84484603806","132.092064259128","134.427057040381","164.803803834644","206.937140122466","116.417571684919","112.338809425289","165.213757312169","140.171983596501","163.402798261999","176.347399142827","142.28499607232","148.818646894715","166.186361643147","196.228851300298","119.345852087561","122.876243936717"
"M337.1852T722.5","337.185188625123","722.453536431968","194.462131510675","235.574160933543","212.805371291435","130.12596372635","176.397050171734","135.134260033366","204.77496469236","194.624447273567","200.321928190535","172.903069452538","194.188969227075","185.017267133572","239.584569806811","230.160089739595","465.251449505674","189.803035990304","157.284945639397","193.379927964774","196.481234830714","211.061762767237","231.760044155906","203.19355618666","190.559667096482","209.764437769178","178.566584907051","190.266414625346","330.998643461676","183.915742865393","199.564550569713","155.603294854898","184.412354493602","197.988187198262","215.902122979197","189.551998472058","183.034105634588","167.051310312509","194.176362199609","190.918662644009","208.998531208406","192.058102864867"
"M337.2024T572.6","337.202353967105","572.552391403283","249.231160758824","140.26964048946","154.020089871931","86.7199441875402","176.936797491897","180.72276242869","158.960121286977","141.713168914979","163.876953205407","246.414862245121","199.884073008539","141.094575225594","156.977105748895","158.156568844797","167.69978769304","182.217433794041","129.711535111444","153.824992741866","209.506574398685","164.486931140831","135.979307658326","177.389843013741","172.333723635187","127.818620749049","156.766118242999","150.028051178234","131.133733835149","159.211690373917","151.058594394647","121.844874646269","242.670141945586","209.126232802329","241.457586928048","180.395166488797","224.132878004128","183.77995781268","209.288187277714","169.930815985754","186.21043489722","174.937058568759"
"M338.0957T344.4","338.095654225623","344.358370969879","60.7334255362595","55.1130066541448","56.7812921023979","117.832140196515","71.8893527335889","58.6962048152482","58.906298698048","48.5091510830842","53.8497734330705","121.327252107138","52.0518530394694","97.606385000048","57.9085739699386","49.5914218718312","60.6693346396341","77.9523682606596","80.4722015198692","50.2533421147583","72.8356359249346","98.8093277101983","55.9465098033678","81.153333874867","70.4471262253819","52.4912615103601","59.2756244677103","64.7271438732357","71.327414185158","75.7660862631772","61.8725695962294","86.406105221351","49.5144432401879","84.2597122874705","69.4641736438339","62.0966311309585","74.1654003672033","73.980940254566","72.6352785196042","82.8674007634822","68.3271291724668","77.3406186423663"
